CustomerID,Name,Gender,Age,City,Country,JoinDate,Email,OrderID,ProductID,OrderDate,Quantity,PaymentMethod,OrderStatus,SaleID,Revenue,Discount,Profit,Tax,ShippingCost,ProductName,Category,Brand,CostPrice,SellingPrice,Stock,ReturnID,ReturnOrderID,ReturnDate,Reason,RefundAmount,ReturnStatus
265,Customer 265,Female,35,Karachi,Pakistan,2024-10-16,customer265@mail.com,623,301,2025-08-28,5,Wallet,Completed,623,775,38.75,269.44,36.81,5,Product 301,Electronics,Max,85,155,355,,,,,,
266,Customer 266,Male,56,Rawalpindi,Pakistan,2024-05-26,customer266@mail.com,612,238,2025-06-14,2,Bank,Completed,612,1160,116.0,85.8,52.2,18,Product 238,Electronics,Nova,444,580,394,,,,,,
267,Customer 267,Male,56,Multan,Pakistan,2024-04-22,customer267@mail.com,48,35,2025-03-23,5,Wallet,Completed,48,1775,177.5,-177.38,79.88,20,Product 35,Electronics,Max,335,355,128,238.0,966.0,2025-08-07,Damaged,1077.25,Approved
267,Customer 267,Male,56,Multan,Pakistan,2024-04-22,customer267@mail.com,95,4,2025-12-02,4,Card,Completed,95,1496,149.6,94.08,67.32,13,Product 4,Sports,Alpha,293,374,198,,,,,,
267,Customer 267,Male,56,Multan,Pakistan,2024-04-22,customer267@mail.com,410,70,2025-07-04,4,Bank,Completed,410,228,22.8,50.94,10.26,4,Product 70,Sports,Alpha,35,57,156,87.0,410.0,2025-07-04,Changed Mind,153.25,Pending
267,Customer 267,Male,56,Multan,Pakistan,2024-04-22,customer267@mail.com,586,407,2025-02-07,2,Wallet,Completed,586,598,0.0,151.1,29.9,17,Product 407,Clothing,Eco,200,299,32,,,,,,
268,Customer 268,Male,57,Quetta,Pakistan,2024-12-13,customer268@mail.com,335,231,2025-05-03,4,Card,Completed,335,1800,180.0,-157.0,81.0,4,Product 231,Sports,Alpha,423,450,407,92.0,422.0,2025-07-12,Late Delivery,998.21,Approved
268,Customer 268,Male,57,Quetta,Pakistan,2024-12-13,customer268@mail.com,491,219,2025-10-19,3,Cash,Completed,491,585,58.5,-68.83,26.33,5,Product 219,Sports,Nova,188,195,109,,,,,,
268,Customer 268,Male,57,Quetta,Pakistan,2024-12-13,customer268@mail.com,542,79,2025-07-10,1,Bank,Completed,542,159,7.95,47.5,7.55,12,Product 79,Clothing,Alpha,84,159,26,42.0,213.0,2025-06-09,Wrong Item,499.21,Approved
268,Customer 268,Male,57,Quetta,Pakistan,2024-12-13,customer268@mail.com,727,467,2025-11-07,3,Card,Completed,727,531,53.1,379.01,23.89,6,Product 467,Books,Nova,23,177,185,80.0,399.0,2025-02-22,Damaged,210.35,Pending
268,Customer 268,Male,57,Quetta,Pakistan,2024-12-13,customer268@mail.com,727,467,2025-11-07,3,Card,Completed,727,531,53.1,379.01,23.89,6,Product 467,Books,Nova,23,177,185,242.0,986.0,2025-09-24,Wrong Item,230.77,Approved
269,Customer 269,Male,58,Lahore,Pakistan,2024-11-17,customer269@mail.com,917,258,2025-03-17,2,Cash,Completed,917,816,0.0,113.2,40.8,12,Product 258,Clothing,Eco,325,408,345,235.0,953.0,2025-06-28,Late Delivery,422.8,Pending
270,Customer 270,Male,37,Rawalpindi,Pakistan,2024-01-18,customer270@mail.com,956,133,2025-12-24,2,Bank,Completed,956,1230,123.0,149.65,55.35,14,Product 133,Electronics,Alpha,444,615,217,163.0,685.0,2025-08-14,Damaged,1201.88,Pending
273,Customer 273,Male,52,Multan,Pakistan,2024-09-28,customer273@mail.com,647,111,2025-12-23,4,Cash,Completed,647,1416,141.6,19.68,63.72,19,Product 111,Clothing,Alpha,293,354,143,,,,,,
274,Customer 274,Female,28,Quetta,Pakistan,2024-09-03,customer274@mail.com,1,320,2025-11-01,1,Cash,Completed,1,91,9.1,44.8,4.1,6,Product 320,Books,Eco,27,91,368,,,,,,
274,Customer 274,Female,28,Quetta,Pakistan,2024-09-03,customer274@mail.com,61,113,2025-07-20,2,Bank,Completed,61,276,27.6,62.98,12.42,7,Product 113,Home,Nova,83,138,204,18.0,77.0,2025-04-29,Late Delivery,437.5,Pending
275,Customer 275,Female,39,Lahore,Pakistan,2024-08-27,customer275@mail.com,844,353,2025-12-23,2,Wallet,Completed,844,232,11.6,166.38,11.02,15,Product 353,Home,Eco,14,116,288,156.0,657.0,2025-12-08,Changed Mind,332.71,Pending
275,Customer 275,Female,39,Lahore,Pakistan,2024-08-27,customer275@mail.com,867,431,2025-07-13,2,Bank,Completed,867,962,96.2,176.51,43.29,4,Product 431,Sports,Alpha,321,481,212,,,,,,
276,Customer 276,Male,27,Peshawar,Pakistan,2024-12-12,customer276@mail.com,723,366,2025-04-17,1,Cash,Completed,723,97,0.0,51.15,4.85,8,Product 366,Books,Nova,33,97,20,173.0,723.0,2025-04-17,Late Delivery,70.19,Approved
277,Customer 277,Female,53,Multan,Pakistan,2024-02-16,customer277@mail.com,121,17,2025-06-27,5,Wallet,Completed,121,1845,184.5,184.47,83.03,8,Product 17,Books,Prime,277,369,356,,,,,,
277,Customer 277,Female,53,Multan,Pakistan,2024-02-16,customer277@mail.com,532,304,2025-05-04,3,Bank,Completed,532,882,88.2,165.11,39.69,16,Product 304,Clothing,Nova,191,294,486,,,,,,
277,Customer 277,Female,53,Multan,Pakistan,2024-02-16,customer277@mail.com,698,124,2025-04-19,2,Card,Completed,698,850,85.0,217.75,38.25,5,Product 124,Sports,Alpha,252,425,13,166.0,698.0,2025-04-19,Damaged,762.46,Approved
277,Customer 277,Female,53,Multan,Pakistan,2024-02-16,customer277@mail.com,698,124,2025-04-19,2,Card,Completed,698,850,85.0,217.75,38.25,5,Product 124,Sports,Alpha,252,425,13,200.0,823.0,2025-02-13,Late Delivery,754.24,Approved
278,Customer 278,Female,18,Quetta,Pakistan,2024-10-01,customer278@mail.com,364,478,2025-08-31,2,Bank,Completed,364,474,23.7,202.78,22.52,17,Product 478,Electronics,Eco,104,237,281,,,,,,
278,Customer 278,Female,18,Quetta,Pakistan,2024-10-01,customer278@mail.com,985,258,2025-01-28,1,Bank,Completed,985,408,20.4,25.22,19.38,18,Product 258,Clothing,Eco,325,408,345,235.0,953.0,2025-06-28,Late Delivery,422.8,Pending
280,Customer 280,Female,55,Faisalabad,Pakistan,2024-11-22,customer280@mail.com,849,397,2025-11-04,2,Wallet,Completed,849,794,0.0,312.3,39.7,14,Product 397,Books,Max,214,397,145,209.0,849.0,2025-11-04,Damaged,472.89,Pending
280,Customer 280,Female,55,Faisalabad,Pakistan,2024-11-22,customer280@mail.com,934,94,2025-08-12,4,Cash,Completed,934,760,0.0,191.0,38.0,19,Product 94,Home,Nova,128,190,422,126.0,544.0,2025-01-02,Changed Mind,357.28,Pending
280,Customer 280,Female,55,Faisalabad,Pakistan,2024-11-22,customer280@mail.com,946,134,2025-12-15,5,Wallet,Completed,946,1500,150.0,281.5,67.5,6,Product 134,Books,Eco,199,300,38,,,,,,
280,Customer 280,Female,55,Faisalabad,Pakistan,2024-11-22,customer280@mail.com,948,103,2025-09-03,4,Bank,Completed,948,1912,95.6,-160.42,90.82,6,Product 103,Clothing,Nova,470,478,389,39.0,201.0,2025-03-21,Wrong Item,1162.26,Pending
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,21,330,2025-07-26,4,Card,Completed,21,924,0.0,416.8,46.2,17,Product 330,Home,Eco,111,231,145,65.0,313.0,2025-08-15,Late Delivery,181.49,Pending
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,21,330,2025-07-26,4,Card,Completed,21,924,0.0,416.8,46.2,17,Product 330,Home,Eco,111,231,145,177.0,753.0,2025-01-19,Changed Mind,522.81,Pending
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,108,146,2025-10-26,5,Bank,Completed,108,2395,119.75,220.49,113.76,11,Product 146,Electronics,Alpha,386,479,233,24.0,108.0,2025-10-26,Changed Mind,2233.22,Pending
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,108,146,2025-10-26,5,Bank,Completed,108,2395,119.75,220.49,113.76,11,Product 146,Electronics,Alpha,386,479,233,161.0,670.0,2025-10-15,Wrong Item,1407.55,Approved
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,180,206,2025-06-22,5,Card,Completed,180,2780,278.0,289.9,125.1,17,Product 206,Clothing,Prime,414,556,176,98.0,436.0,2025-11-16,Wrong Item,764.56,Pending
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,180,206,2025-06-22,5,Card,Completed,180,2780,278.0,289.9,125.1,17,Product 206,Clothing,Prime,414,556,176,206.0,838.0,2025-02-03,Damaged,1379.62,Pending
282,Customer 282,Male,57,Multan,Pakistan,2024-11-08,customer282@mail.com,808,255,2025-10-01,5,Wallet,Completed,808,2095,209.5,86.22,94.28,20,Product 255,Clothing,Prime,337,419,57,,,,,,
283,Customer 283,Male,59,Lahore,Pakistan,2024-11-21,customer283@mail.com,73,134,2025-10-04,5,Wallet,Completed,73,1500,150.0,280.5,67.5,7,Product 134,Books,Eco,199,300,38,,,,,,
283,Customer 283,Male,59,Lahore,Pakistan,2024-11-21,customer283@mail.com,783,61,2025-04-25,2,Cash,Completed,783,362,36.2,227.51,16.29,10,Product 61,Books,Nova,36,181,303,226.0,905.0,2025-02-13,Late Delivery,645.75,Approved
284,Customer 284,Female,37,Faisalabad,Pakistan,2024-02-29,customer284@mail.com,853,305,2025-10-05,2,Wallet,Completed,853,1020,51.0,-83.45,48.45,12,Product 305,Books,Eco,496,510,124,,,,,,
286,Customer 286,Female,25,Lahore,Pakistan,2024-04-30,customer286@mail.com,98,248,2025-07-09,2,Wallet,Completed,98,768,38.4,125.12,36.48,12,Product 248,Clothing,Eco,278,384,432,,,,,,
286,Customer 286,Female,25,Lahore,Pakistan,2024-04-30,customer286@mail.com,215,273,2025-04-05,1,Bank,Completed,215,316,0.0,151.2,15.8,3,Product 273,Electronics,Nova,146,316,293,,,,,,
286,Customer 286,Female,25,Lahore,Pakistan,2024-04-30,customer286@mail.com,810,243,2025-02-26,2,Cash,Completed,810,520,26.0,-16.7,24.7,14,Product 243,Electronics,Eco,236,260,273,125.0,541.0,2025-03-22,Late Delivery,178.05,Approved
286,Customer 286,Female,25,Lahore,Pakistan,2024-04-30,customer286@mail.com,810,243,2025-02-26,2,Cash,Completed,810,520,26.0,-16.7,24.7,14,Product 243,Electronics,Eco,236,260,273,141.0,613.0,2025-10-25,Changed Mind,665.1,Approved
288,Customer 288,Female,55,Islamabad,Pakistan,2024-07-31,customer288@mail.com,358,364,2025-03-12,2,Bank,Completed,358,452,0.0,255.4,22.6,20,Product 364,Clothing,Eco,77,226,287,76.0,358.0,2025-03-12,Wrong Item,334.14,Approved
288,Customer 288,Female,55,Islamabad,Pakistan,2024-07-31,customer288@mail.com,845,401,2025-04-12,5,Cash,Completed,845,1250,125.0,-53.25,56.25,7,Product 401,Home,Max,223,250,255,120.0,517.0,2025-10-15,Wrong Item,125.78,Pending
288,Customer 288,Female,55,Islamabad,Pakistan,2024-07-31,customer288@mail.com,942,380,2025-03-11,4,Card,Completed,942,1312,131.2,446.76,59.04,7,Product 380,Clothing,Max,167,328,63,,,,,,
290,Customer 290,Male,41,Peshawar,Pakistan,2024-08-15,customer290@mail.com,545,232,2025-07-13,3,Wallet,Completed,545,1455,145.5,-22.98,65.48,7,Product 232,Clothing,Max,420,485,362,34.0,150.0,2025-12-25,Damaged,763.61,Approved
291,Customer 291,Female,33,Multan,Pakistan,2024-02-20,customer291@mail.com,429,264,2025-05-17,4,Cash,Completed,429,968,96.8,609.64,43.56,18,Product 264,Electronics,Alpha,50,242,170,,,,,,
291,Customer 291,Female,33,Multan,Pakistan,2024-02-20,customer291@mail.com,434,411,2025-09-01,5,Wallet,Completed,434,1620,0.0,620.0,81.0,14,Product 411,Sports,Max,181,324,126,3.0,10.0,2025-08-07,Wrong Item,553.26,Pending
291,Customer 291,Female,33,Multan,Pakistan,2024-02-20,customer291@mail.com,684,417,2025-04-06,2,Card,Completed,684,528,0.0,361.6,26.4,8,Product 417,Sports,Nova,66,264,495,56.0,276.0,2025-07-14,Damaged,1139.28,Approved
291,Customer 291,Female,33,Multan,Pakistan,2024-02-20,customer291@mail.com,964,280,2025-06-24,1,Card,Completed,964,569,56.9,-15.51,25.61,19,Product 280,Clothing,Eco,483,569,450,,,,,,
292,Customer 292,Female,52,Multan,Pakistan,2024-02-01,customer292@mail.com,278,407,2025-08-11,3,Bank,Completed,278,897,0.0,249.15,44.85,3,Product 407,Clothing,Eco,200,299,32,,,,,,
292,Customer 292,Female,52,Multan,Pakistan,2024-02-01,customer292@mail.com,493,417,2025-07-01,3,Bank,Completed,493,792,79.2,474.16,35.64,5,Product 417,Sports,Nova,66,264,495,56.0,276.0,2025-07-14,Damaged,1139.28,Approved
293,Customer 293,Female,35,Peshawar,Pakistan,2024-03-03,customer293@mail.com,37,483,2025-12-12,4,Bank,Completed,37,1512,75.6,49.58,71.82,3,Product 483,Home,Alpha,328,378,12,169.0,706.0,2025-04-23,Damaged,654.92,Pending
293,Customer 293,Female,35,Peshawar,Pakistan,2024-03-03,customer293@mail.com,479,93,2025-02-09,4,Card,Completed,479,1036,51.8,296.99,49.21,6,Product 93,Clothing,Max,158,259,252,16.0,64.0,2025-01-28,Late Delivery,974.17,Approved
293,Customer 293,Female,35,Peshawar,Pakistan,2024-03-03,customer293@mail.com,995,203,2025-11-12,1,Bank,Completed,995,544,27.2,97.96,25.84,11,Product 203,Clothing,Eco,382,544,313,,,,,,
294,Customer 294,Female,23,Peshawar,Pakistan,2024-11-24,customer294@mail.com,22,230,2025-09-13,1,Wallet,Completed,22,141,7.05,100.25,6.7,6,Product 230,Home,Prime,21,141,451,,,,,,
294,Customer 294,Female,23,Peshawar,Pakistan,2024-11-24,customer294@mail.com,47,282,2025-02-07,3,Bank,Completed,47,1209,120.9,-38.31,54.41,10,Product 282,Sports,Alpha,354,403,18,,,,,,
294,Customer 294,Female,23,Peshawar,Pakistan,2024-11-24,customer294@mail.com,213,79,2025-06-09,4,Bank,Completed,213,636,31.8,217.99,30.21,20,Product 79,Clothing,Alpha,84,159,26,42.0,213.0,2025-06-09,Wrong Item,499.21,Approved
295,Customer 295,Male,21,Multan,Pakistan,2024-05-04,customer295@mail.com,109,3,2025-03-31,3,Wallet,Completed,109,1197,119.7,225.43,53.87,6,Product 3,Books,Eco,264,399,372,,,,,,
295,Customer 295,Male,21,Multan,Pakistan,2024-05-04,customer295@mail.com,126,352,2025-02-21,2,Bank,Completed,126,946,0.0,210.7,47.3,20,Product 352,Clothing,Max,334,473,416,44.0,218.0,2025-07-03,Changed Mind,392.95,Pending
295,Customer 295,Male,21,Multan,Pakistan,2024-05-04,customer295@mail.com,371,65,2025-05-14,4,Bank,Completed,371,1752,0.0,-20.6,87.6,9,Product 65,Sports,Nova,419,438,272,241.0,977.0,2025-12-26,Late Delivery,881.43,Pending
295,Customer 295,Male,21,Multan,Pakistan,2024-05-04,customer295@mail.com,458,43,2025-03-22,1,Card,Completed,458,409,40.9,103.69,18.41,7,Product 43,Home,Nova,239,409,17,180.0,764.0,2025-05-07,Damaged,943.17,Pending
295,Customer 295,Male,21,Multan,Pakistan,2024-05-04,customer295@mail.com,458,43,2025-03-22,1,Card,Completed,458,409,40.9,103.69,18.41,7,Product 43,Home,Nova,239,409,17,194.0,809.0,2025-08-04,Damaged,922.89,Pending
296,Customer 296,Male,54,Peshawar,Pakistan,2024-02-05,customer296@mail.com,179,184,2025-12-26,4,Wallet,Completed,179,2024,0.0,278.8,101.2,8,Product 184,Books,Max,409,506,336,119.0,513.0,2025-07-02,Changed Mind,807.32,Approved
296,Customer 296,Male,54,Peshawar,Pakistan,2024-02-05,customer296@mail.com,667,230,2025-05-20,2,Wallet,Completed,667,282,0.0,211.9,14.1,14,Product 230,Home,Prime,21,141,451,,,,,,
297,Customer 297,Male,55,Peshawar,Pakistan,2024-04-29,customer297@mail.com,79,279,2025-03-31,5,Wallet,Completed,79,1660,166.0,-140.7,74.7,15,Product 279,Books,Alpha,309,332,194,,,,,,
298,Customer 298,Female,27,Karachi,Pakistan,2024-05-21,customer298@mail.com,713,444,2025-12-30,1,Bank,Completed,713,316,15.8,84.19,15.01,8,Product 444,Books,Eco,193,316,335,218.0,874.0,2025-02-28,Wrong Item,513.55,Pending
299,Customer 299,Male,26,Quetta,Pakistan,2024-03-30,customer299@mail.com,594,454,2025-03-16,5,Card,Completed,594,355,17.75,263.39,16.86,12,Product 454,Home,Max,9,71,422,192.0,798.0,2025-03-14,Late Delivery,196.72,Pending
300,Customer 300,Male,60,Karachi,Pakistan,2024-03-08,customer300@mail.com,59,24,2025-07-03,1,Cash,Completed,59,300,15.0,51.75,14.25,12,Product 24,Clothing,Prime,207,300,31,,,,,,
301,Customer 301,Male,40,Peshawar,Pakistan,2024-10-28,customer301@mail.com,495,371,2025-12-10,4,Wallet,Completed,495,1488,148.8,165.24,66.96,11,Product 371,Electronics,Prime,274,372,370,240.0,974.0,2025-02-23,Changed Mind,238.59,Pending
301,Customer 301,Male,40,Peshawar,Pakistan,2024-10-28,customer301@mail.com,826,408,2025-09-02,4,Cash,Completed,826,1024,51.2,360.16,48.64,8,Product 408,Sports,Prime,139,256,125,168.0,705.0,2025-09-24,Late Delivery,474.2,Approved
301,Customer 301,Male,40,Peshawar,Pakistan,2024-10-28,customer301@mail.com,826,408,2025-09-02,4,Cash,Completed,826,1024,51.2,360.16,48.64,8,Product 408,Sports,Prime,139,256,125,202.0,826.0,2025-09-02,Damaged,711.65,Approved
302,Customer 302,Female,19,Islamabad,Pakistan,2024-05-15,customer302@mail.com,304,395,2025-09-24,2,Bank,Completed,304,772,77.2,-25.94,34.74,8,Product 395,Books,Eco,339,386,90,,,,,,
302,Customer 302,Female,19,Islamabad,Pakistan,2024-05-15,customer302@mail.com,577,66,2025-03-07,1,Bank,Completed,577,338,33.8,61.99,15.21,10,Product 66,Books,Alpha,217,338,296,,,,,,
303,Customer 303,Male,26,Faisalabad,Pakistan,2024-09-26,customer303@mail.com,84,83,2025-01-12,4,Card,Completed,84,2136,0.0,626.2,106.8,7,Product 83,Electronics,Nova,349,534,389,85.0,406.0,2025-11-10,Damaged,1896.13,Approved
303,Customer 303,Male,26,Faisalabad,Pakistan,2024-09-26,customer303@mail.com,84,83,2025-01-12,4,Card,Completed,84,2136,0.0,626.2,106.8,7,Product 83,Electronics,Nova,349,534,389,99.0,440.0,2025-12-18,Wrong Item,906.99,Pending
303,Customer 303,Male,26,Faisalabad,Pakistan,2024-09-26,customer303@mail.com,84,83,2025-01-12,4,Card,Completed,84,2136,0.0,626.2,106.8,7,Product 83,Electronics,Nova,349,534,389,217.0,871.0,2025-06-02,Late Delivery,717.06,Pending
303,Customer 303,Male,26,Faisalabad,Pakistan,2024-09-26,customer303@mail.com,272,212,2025-11-14,2,Card,Completed,272,450,45.0,280.75,20.25,8,Product 212,Clothing,Prime,48,225,70,46.0,220.0,2025-12-10,Changed Mind,439.81,Pending
303,Customer 303,Male,26,Faisalabad,Pakistan,2024-09-26,customer303@mail.com,272,212,2025-11-14,2,Card,Completed,272,450,45.0,280.75,20.25,8,Product 212,Clothing,Prime,48,225,70,50.0,246.0,2025-06-20,Late Delivery,121.62,Pending
303,Customer 303,Male,26,Faisalabad,Pakistan,2024-09-26,customer303@mail.com,704,275,2025-07-18,2,Wallet,Completed,704,1334,66.7,217.93,63.37,14,Product 275,Electronics,Prime,486,667,115,,,,,,
304,Customer 304,Male,22,Rawalpindi,Pakistan,2024-08-17,customer304@mail.com,322,123,2025-07-19,4,Cash,Completed,322,864,86.4,-57.28,38.88,12,Product 123,Books,Max,196,216,477,,,,,,
304,Customer 304,Male,22,Rawalpindi,Pakistan,2024-08-17,customer304@mail.com,330,89,2025-02-02,3,Cash,Completed,330,699,34.95,149.85,33.2,7,Product 89,Electronics,Max,158,233,495,,,,,,
304,Customer 304,Male,22,Rawalpindi,Pakistan,2024-08-17,customer304@mail.com,341,297,2025-08-03,3,Card,Completed,341,1431,143.1,-184.5,64.4,13,Product 297,Home,Eco,465,477,149,71.0,341.0,2025-08-03,Wrong Item,714.87,Approved
304,Customer 304,Male,22,Rawalpindi,Pakistan,2024-08-17,customer304@mail.com,428,44,2025-06-06,1,Cash,Completed,428,473,23.65,36.88,22.47,8,Product 44,Home,Max,382,473,355,95.0,428.0,2025-06-06,Changed Mind,297.95,Pending
305,Customer 305,Female,50,Lahore,Pakistan,2024-08-19,customer305@mail.com,260,447,2025-06-20,1,Wallet,Completed,260,402,0.0,128.9,20.1,6,Product 447,Books,Prime,247,402,186,,,,,,
305,Customer 305,Female,50,Lahore,Pakistan,2024-08-19,customer305@mail.com,297,479,2025-09-11,2,Wallet,Completed,297,534,26.7,157.93,25.37,10,Product 479,Electronics,Nova,157,267,80,135.0,585.0,2025-05-09,Damaged,536.99,Pending
305,Customer 305,Female,50,Lahore,Pakistan,2024-08-19,customer305@mail.com,415,433,2025-03-04,4,Card,Completed,415,1284,64.2,148.81,60.99,18,Product 433,Home,Alpha,248,321,182,,,,,,
305,Customer 305,Female,50,Lahore,Pakistan,2024-08-19,customer305@mail.com,669,276,2025-10-11,2,Card,Completed,669,860,43.0,221.15,40.85,15,Product 276,Books,Nova,270,430,392,,,,,,
306,Customer 306,Male,57,Karachi,Pakistan,2024-12-03,customer306@mail.com,89,303,2025-04-28,1,Wallet,Completed,89,35,1.75,-2.41,1.66,7,Product 303,Clothing,Alpha,27,35,251,21.0,89.0,2025-04-28,Changed Mind,19.99,Approved
306,Customer 306,Male,57,Karachi,Pakistan,2024-12-03,customer306@mail.com,89,303,2025-04-28,1,Wallet,Completed,89,35,1.75,-2.41,1.66,7,Product 303,Clothing,Alpha,27,35,251,37.0,174.0,2025-01-26,Changed Mind,100.85,Approved
306,Customer 306,Male,57,Karachi,Pakistan,2024-12-03,customer306@mail.com,184,9,2025-03-11,5,Bank,Completed,184,2195,0.0,708.25,109.75,12,Product 9,Books,Eco,273,439,85,,,,,,
307,Customer 307,Female,47,Karachi,Pakistan,2024-02-01,customer307@mail.com,569,169,2025-12-21,1,Card,Completed,569,505,50.5,12.77,22.73,3,Product 169,Sports,Prime,416,505,230,111.0,482.0,2025-12-02,Late Delivery,251.55,Pending
308,Customer 308,Female,43,Faisalabad,Pakistan,2024-12-17,customer308@mail.com,88,74,2025-04-04,5,Bank,Completed,88,2695,0.0,322.25,134.75,13,Product 74,Electronics,Nova,445,539,285,,,,,,
309,Customer 309,Male,49,Rawalpindi,Pakistan,2024-02-07,customer309@mail.com,688,267,2025-09-06,3,Wallet,Completed,688,1275,63.75,306.69,60.56,16,Product 267,Electronics,Max,276,425,342,,,,,,
309,Customer 309,Male,49,Rawalpindi,Pakistan,2024-02-07,customer309@mail.com,729,283,2025-10-30,2,Bank,Completed,729,654,32.7,-26.76,31.06,7,Product 283,Electronics,Prime,305,327,120,,,,,,
309,Customer 309,Male,49,Rawalpindi,Pakistan,2024-02-07,customer309@mail.com,884,109,2025-04-22,5,Cash,Completed,884,3025,302.5,495.38,136.12,11,Product 109,Sports,Prime,416,605,478,,,,,,
309,Customer 309,Male,49,Rawalpindi,Pakistan,2024-02-07,customer309@mail.com,981,336,2025-05-30,2,Card,Completed,981,1200,120.0,27.0,54.0,15,Product 336,Sports,Max,492,600,393,144.0,622.0,2025-08-30,Changed Mind,498.5,Approved
310,Customer 310,Male,38,Islamabad,Pakistan,2024-02-03,customer310@mail.com,381,262,2025-12-08,1,Bank,Completed,381,453,22.65,40.83,21.52,7,Product 262,Electronics,Eco,361,453,365,,,,,,
310,Customer 310,Male,38,Islamabad,Pakistan,2024-02-03,customer310@mail.com,801,78,2025-08-08,2,Bank,Completed,801,524,52.4,42.02,23.58,8,Product 78,Clothing,Eco,199,262,187,,,,,,
311,Customer 311,Male,35,Multan,Pakistan,2024-07-14,customer311@mail.com,90,50,2025-09-01,2,Cash,Completed,90,510,51.0,71.05,22.95,19,Product 50,Books,Max,173,255,15,94.0,427.0,2025-06-26,Wrong Item,602.83,Pending
311,Customer 311,Male,35,Multan,Pakistan,2024-07-14,customer311@mail.com,470,481,2025-12-30,5,Cash,Completed,470,2955,0.0,451.25,147.75,11,Product 481,Clothing,Prime,469,591,451,,,,,,
311,Customer 311,Male,35,Multan,Pakistan,2024-07-14,customer311@mail.com,829,39,2025-10-18,2,Wallet,Completed,829,614,0.0,266.3,30.7,3,Product 39,Books,Alpha,157,307,485,203.0,829.0,2025-10-18,Damaged,574.23,Pending
312,Customer 312,Female,47,Faisalabad,Pakistan,2024-02-20,customer312@mail.com,103,20,2025-07-25,4,Bank,Completed,103,804,80.4,203.42,36.18,4,Product 20,Home,Nova,120,201,363,,,,,,
312,Customer 312,Female,47,Faisalabad,Pakistan,2024-02-20,customer312@mail.com,663,447,2025-09-24,4,Bank,Completed,663,1608,0.0,522.6,80.4,17,Product 447,Books,Prime,247,402,186,,,,,,
312,Customer 312,Female,47,Faisalabad,Pakistan,2024-02-20,customer312@mail.com,738,51,2025-03-29,1,Bank,Completed,738,310,15.5,133.77,14.73,8,Product 51,Home,Nova,138,310,41,,,,,,
313,Customer 313,Male,59,Peshawar,Pakistan,2024-08-08,customer313@mail.com,289,46,2025-08-30,2,Cash,Completed,289,880,88.0,68.4,39.6,20,Product 46,Sports,Max,332,440,177,32.0,144.0,2025-06-07,Wrong Item,844.82,Pending
313,Customer 313,Male,59,Peshawar,Pakistan,2024-08-08,customer313@mail.com,517,401,2025-10-15,1,Cash,Completed,517,250,25.0,-15.25,11.25,6,Product 401,Home,Max,223,250,255,120.0,517.0,2025-10-15,Wrong Item,125.78,Pending
314,Customer 314,Female,32,Faisalabad,Pakistan,2024-06-22,customer314@mail.com,124,176,2025-04-05,3,Wallet,Completed,124,1047,52.35,56.92,49.73,9,Product 176,Books,Max,293,349,102,,,,,,
314,Customer 314,Female,32,Faisalabad,Pakistan,2024-06-22,customer314@mail.com,695,407,2025-06-28,1,Wallet,Completed,695,299,14.95,63.85,14.2,6,Product 407,Clothing,Eco,200,299,32,,,,,,
314,Customer 314,Female,32,Faisalabad,Pakistan,2024-06-22,customer314@mail.com,895,406,2025-05-19,4,Card,Completed,895,1548,0.0,321.6,77.4,17,Product 406,Clothing,Prime,283,387,463,223.0,895.0,2025-05-19,Wrong Item,1021.16,Pending
315,Customer 315,Female,43,Faisalabad,Pakistan,2024-02-18,customer315@mail.com,313,330,2025-08-15,1,Bank,Completed,313,231,0.0,104.45,11.55,4,Product 330,Home,Eco,111,231,145,65.0,313.0,2025-08-15,Late Delivery,181.49,Pending
315,Customer 315,Female,43,Faisalabad,Pakistan,2024-02-18,customer315@mail.com,313,330,2025-08-15,1,Bank,Completed,313,231,0.0,104.45,11.55,4,Product 330,Home,Eco,111,231,145,177.0,753.0,2025-01-19,Changed Mind,522.81,Pending
315,Customer 315,Female,43,Faisalabad,Pakistan,2024-02-18,customer315@mail.com,872,308,2025-01-03,5,Card,Completed,872,2195,219.5,555.72,98.78,11,Product 308,Electronics,Nova,262,439,124,207.0,840.0,2025-02-01,Damaged,1010.51,Pending
315,Customer 315,Female,43,Faisalabad,Pakistan,2024-02-18,customer315@mail.com,937,465,2025-05-05,3,Bank,Completed,937,795,0.0,507.25,39.75,20,Product 465,Electronics,Eco,76,265,161,,,,,,
316,Customer 316,Female,45,Multan,Pakistan,2024-12-06,customer316@mail.com,200,421,2025-11-16,4,Card,Completed,200,2648,132.4,501.82,125.78,4,Product 421,Electronics,Alpha,471,662,208,,,,,,
